timestamp,ecology,material,railroad_1line,big_market_raion,life_sq,floor,kitch_sq,healthcare_centers_raion,culture_objects_top_25_raion,build_count_block,build_count_frame,build_count_brick,build_count_monolith,build_count_foam,green_zone_km,railroad_station_avto_min,big_road1_km,university_km,office_km,prom_part_500,office_sqm_500,cafe_count_500_price_4000,trc_count_1500,mosque_count_1500,prom_part_2000,cafe_count_5000_price_high,mosque_count_5000,gdp_quart_growth,price_doc
2012-10-05,nodata,a,no,yes,33.0,18.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.574535276,12.4119644,1.165004998,8.850613747,3.573869834,14.0,0,0,0,0,7.89,0,1,3.1,3309600
2012-10-05,nodata,a,no,no,18.0,5.0,4.8587191575855595,0,0,32.181545624766,-0.3636527225846239,70.11758719466877,2.596354349754572,0.007604018051382556,0.314381737,9.879408986,4.540853936,18.73387841,5.072389416,0.0,0,0,0,0,1.55,0,1,3.1,3606375
2012-10-06,nodata,a,no,no,30.0,9.0,4.8587191575855595,0,0,32.181545624766,-0.3636527225846239,70.11758719466877,2.596354349754572,0.007604018051382556,0.456704279,7.405650764,4.586082038,18.91584437,5.087105994,0.0,0,0,0,0,1.64,0,1,3.1,5153050
2012-10-06,good,a,no,no,14.0,1.0,6.12401649972646,2,0,43.0,79.0,126.0,16.0,0.0,0.547056145,3.046998902,1.0701725770000001,5.417070786,1.020339909,0.0,0,0,4,0,12.18,0,0,3.1,2716000
2012-10-06,excellent,a,no,yes,30.0,6.0,6.867991425578192,3,0,58.0,0.0,209.0,4.0,0.0,0.031366803,3.968870985,3.1849656680000002,1.539405165,0.7839626129999999,0.0,0,0,3,0,0.3,0,0,3.1,6700000
2012-10-06,poor,a,no,no,20.0,2.0,7.236519717267962,1,0,35.0,0.0,20.0,5.0,0.0,0.133278053,2.805555604,1.469866027,2.08130586,0.716190874,21.11,0,0,9,1,30.95,0,1,3.1,6000000
2012-10-06,satisfactory,a,no,no,42.0,5.0,7.046940259523705,3,0,50.0,1.0,16.0,9.0,0.0,0.266333832,6.775548408,1.4037828780000001,8.04521652,0.379392454,0.0,9881,0,4,0,8.54,0,0,3.1,8450000
2012-10-06,poor,a,no,no,16.0,32.0,5.899592219530767,1,0,97.0,0.0,4.0,13.0,0.0,0.38412863,1.703384049,0.641191472,1.243778604,0.8211231459999999,0.0,0,0,6,0,27.47,0,1,3.1,7900000
2012-10-06,nodata,a,no,no,32.0,4.0,4.946717099030713,0,0,33.4524049097392,0.008076170990954236,70.11758719466877,3.256887933836376,0.0186037441643264,0.9918239179999999,21.76534329,0.46467934899999996,16.56924959,7.937007628,0.0,0,0,0,0,0.1,0,0,3.1,4323272
2012-10-06,nodata,a,no,yes,37.19736185719536,7.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.363251558,10.97512696,2.489942235,10.02326639,5.008221465,0.0,0,0,0,0,9.92,0,1,3.1,5494505
2012-10-08,nodata,a,no,yes,33.00577468352032,16.0,4.990252034587472,0,0,34.08038811110291,0.19176251879294898,70.11758719466877,3.5832844119080485,0.024039155700605323,0.160559383,9.625622152,0.33587529,6.580087309,0.7840011490000001,16.18,0,0,2,0,26.16,0,0,3.1,4941160
2012-10-08,poor,a,no,no,29.0,4.0,5.649435080139704,1,0,59.0,0.0,100.0,3.0,0.0,0.213989575,4.104432453,0.359382941,0.414017102,1.318763257,0.0,0,0,4,0,6.36,2,1,3.1,7000000
2012-10-08,good,a,no,no,50.0,8.0,6.174807257876011,1,0,49.0,0.0,147.0,5.0,0.0,0.05502809400000001,2.505856986,1.058087443,1.4158073740000001,1.201341246,0.0,0,0,5,0,13.4,0,2,3.1,8704988
2012-10-08,good,a,no,no,30.0,11.0,4.951779300839638,0,0,3.0,0.0,10.0,2.0,0.0,1.6780902830000002,5.268029512,3.262172437,8.900627404,5.273047018,0.0,0,0,0,0,14.02,0,0,3.1,4890050
2012-10-08,excellent,a,no,no,18.0,5.0,6.4673181524017505,1,1,83.0,0.0,67.0,4.0,0.0,0.457606369,6.399921503,2.651296515,3.1180189960000004,1.3590875059999998,0.0,0,0,5,0,12.39,0,0,3.1,5150000
2012-10-08,nodata,a,no,yes,31.071195987978,5.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,3.1,3068450
2012-10-08,good,a,no,no,32.0,8.0,5.8918301767570815,2,0,3.0,0.0,66.0,27.0,0.0,0.33116326100000004,8.517472366,0.412655503,8.566090182,0.568701036,0.0,0,0,3,0,0.01,1,0,3.1,11000000
2012-10-08,good,a,no,no,80.0,15.0,6.909164000290786,1,0,14.0,25.0,73.0,9.0,0.0,0.208797142,5.1086962389999995,0.408467423,8.514396388,0.7371723459999999,0.42,0,0,3,0,5.48,2,0,3.1,12549143
2012-10-08,excellent,a,no,no,37.03614696590017,9.0,5.837242767250836,2,0,52.0,0.0,156.0,9.0,0.0,0.38282281,3.042292497,0.741822048,2.269814748,0.338770342,44.85,16000,0,9,0,15.27,0,0,3.1,11436400
2012-10-08,satisfactory,a,yes,no,36.0,2.0,5.719799685283767,0,0,55.0,0.0,28.0,12.0,0.0,0.481167694,4.944556905,0.57643715,4.952441961,0.83775953,4.07,0,0,3,0,21.76,0,0,3.1,3112727
2012-10-08,satisfactory,a,no,no,34.0,15.0,6.181303750197464,0,0,81.0,4.0,66.0,24.0,0.0,0.259473167,2.596025688,3.1002839939999998,2.587432573,1.130907375,0.0,0,0,2,0,16.73,1,2,3.1,11769600
2012-10-08,nodata,a,no,no,30.426336422797217,7.0,4.8587191575855595,0,0,32.181545624766,-0.3636527225846239,70.11758719466877,2.596354349754572,0.007604018051382556,0.314381737,9.879408986,4.540853936,18.73387841,5.072389416,0.0,0,0,0,0,1.55,0,1,3.1,3362876
2012-10-08,nodata,a,no,no,15.0,10.0,4.8587191575855595,0,0,32.181545624766,-0.3636527225846239,70.11758719466877,2.596354349754572,0.007604018051382556,0.314381737,9.879408986,4.540853936,18.73387841,5.072389416,0.0,0,0,0,0,1.55,0,1,3.1,3362876
2012-10-08,nodata,a,no,yes,32.03848533574916,5.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,3.1,3660300
2012-10-08,nodata,a,no,no,34.13427892258668,16.0,4.81805280305386,0,0,31.595758923098675,-0.5349965094671173,70.11758719466877,2.2918896508418656,0.002533831796197493,0.505130451,7.405252235,2.678892985,15.72887586,4.535833714,0.0,0,0,1,0,0.19,0,0,3.1,4503212
2012-10-08,good,a,no,no,14.0,6.0,5.613830927416929,2,0,4.0,0.0,25.0,1.0,0.0,0.30522041899999997,6.303011207000001,1.334800094,11.76199178,2.709335885,0.0,0,0,8,0,0.0,0,1,3.1,5970000
2012-10-08,good,a,no,no,20.0,11.0,6.174807257876011,1,0,49.0,0.0,147.0,5.0,0.0,0.035488564,2.078354623,1.4221338069999998,2.523473224,1.060481786,0.0,0,0,3,0,6.58,0,1,3.1,6300000
2012-10-09,poor,a,no,no,44.0,7.0,5.543044472122123,3,0,38.0,3.0,122.0,34.0,0.0,0.49159653299999995,2.462128677,1.411342705,1.326421085,0.7331923859999999,2.57,0,0,5,0,32.16,14,0,3.1,15000000
2012-10-09,nodata,a,no,no,32.03848533574916,2.0,4.799153916300538,0,0,31.32272274859271,-0.6148601389462456,70.11758719466877,2.1499781386367904,0.0001706093891197094,0.142926869,17.69799425,4.544916838,18.40280201,5.309768372,2.72,0,0,0,0,5.5,0,0,3.1,3112775
2012-10-09,nodata,a,no,yes,79.0,8.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,3.1,6136900
2012-10-09,satisfactory,a,no,no,29.0,1.0,6.854998440935285,3,0,44.0,0.0,7.0,3.0,0.0,0.310606881,11.05541499,2.312523319,2.606696582,0.394067186,12.78,199930,0,8,0,18.71,1,1,3.1,5600000
2012-10-09,poor,a,no,no,26.0,4.0,6.657825680477642,2,3,99.0,1.0,664.0,33.0,0.0,0.458692021,3.062858705,0.07851173,0.712971262,0.517780372,26.65,0,0,3,0,23.56,20,1,3.1,7800000
2012-10-09,nodata,a,no,no,38.16465120496653,3.0,4.799153916300538,0,0,31.32272274859271,-0.6148601389462456,70.11758719466877,2.1499781386367904,0.0001706093891197094,0.142926869,17.69799425,4.544916838,18.40280201,5.309768372,2.72,0,0,0,0,5.5,0,0,3.1,4433400
2012-10-09,nodata,a,no,yes,34.295493813881876,13.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,3.1,4535300
2012-10-09,excellent,a,no,yes,30.0,12.0,6.867991425578192,3,0,58.0,0.0,209.0,4.0,0.0,0.137613429,3.349348053,3.8852605369999997,0.7295547040000001,0.400084941,0.0,3752,0,3,0,10.3,0,0,3.1,7500000
2012-10-09,good,a,no,no,33.0,3.0,6.174807257876011,1,0,49.0,0.0,147.0,5.0,0.0,0.029045525,3.117081329,0.701888905,1.432117839,0.7058941240000001,14.45,0,0,5,0,19.67,0,1,3.1,13000000
2012-10-09,nodata,a,no,yes,35.907642726833814,5.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,3.1,5667750
2012-10-09,nodata,a,no,yes,30.265121531502032,3.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.083869165,11.70968068,1.710500365,8.253487952999999,0.616416361,0.0,0,0,0,0,17.27,0,0,3.1,3189420
2012-10-09,poor,a,no,yes,19.0,6.0,6.371136318032166,1,0,28.0,0.0,0.0,3.0,0.0,0.15691684,9.077104242999999,0.43956945299999994,3.2093152810000003,2.679448323,0.0,0,0,2,0,5.62,0,0,3.1,5700000
2012-10-09,satisfactory,a,no,no,33.0,8.0,6.468836812944428,5,1,78.0,0.0,99.0,38.0,0.0,0.16007170699999998,7.111529872,2.607882772,1.751791167,0.320433171,0.0,4500,0,2,0,0.9,4,1,3.1,12000000
2012-10-10,nodata,a,no,no,59.0,1.0,5.049901645902642,0,0,0.0,0.0,0.0,0.0,0.0,0.183506282,11.93551068,0.47862310799999996,10.79661863,0.980816915,14.29,0,0,1,0,12.07,0,0,3.1,4194444
2012-10-10,poor,a,yes,no,18.0,1.0,5.292128002459721,0,0,24.0,0.0,147.0,2.0,0.0,0.5128109270000001,4.2049408239999995,2.789901928,6.11830013,0.12130621800000001,0.0,1700,0,2,0,32.34,0,0,3.1,4400000
2012-10-10,nodata,a,no,no,36.0,10.0,4.946717099030713,0,0,33.4524049097392,0.008076170990954236,70.11758719466877,3.256887933836376,0.0186037441643264,0.9918239179999999,21.76534329,0.46467934899999996,16.56924959,7.937007628,0.0,0,0,0,0,0.1,0,0,3.1,3274574
2012-10-10,excellent,a,no,no,30.0,9.0,5.908366702666237,3,10,19.0,4.0,529.0,25.0,0.0,0.18908921399999998,5.1437978730000005,4.081282581,2.180439629,0.182194269,0.0,131844,4,25,0,0.0,26,2,3.1,5153050
2012-10-10,satisfactory,a,no,no,19.0,5.0,6.173204227303184,3,0,130.0,0.0,28.0,18.0,0.0,0.195093463,9.456090017000001,3.305922563,1.777860286,0.509063405,0.0,0,0,3,0,17.69,1,2,3.1,4000000
2012-10-10,nodata,a,no,yes,39.93801500921366,3.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.04431672,11.26857508,1.7643981359999998,7.978435224,0.433538861,1.24,85159,0,0,0,18.73,0,0,3.1,5440815
2012-10-10,nodata,a,no,no,34.61792359647227,2.0,4.81805280305386,0,0,31.595758923098675,-0.5349965094671173,70.11758719466877,2.2918896508418656,0.002533831796197493,0.505130451,7.405252235,2.678892985,15.72887586,4.535833714,0.0,0,0,1,0,0.19,0,0,3.1,5233147
2012-10-10,poor,a,no,no,31.0,7.3692973228306276,5.899592219530767,1,0,97.0,0.0,4.0,13.0,0.0,0.128424015,4.044443721,0.362308375,2.8358804560000004,0.9201239259999999,6.24,0,0,4,0,33.83,0,1,3.1,3000000
2012-10-10,poor,a,yes,no,49.0,3.0,5.673902388882843,3,0,70.0,0.0,92.0,4.0,0.0,0.7091714920000001,0.289984274,0.06755615,2.0108980730000003,0.41242406600000003,16.33,10000,1,4,0,20.63,16,1,3.1,3476515
2012-10-10,nodata,a,no,yes,31.55484066186358,11.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,3.1,3452800
2012-10-10,satisfactory,a,no,no,44.0,6.0,7.046940259523705,3,0,50.0,1.0,16.0,9.0,0.0,0.199651582,6.522396349,1.3263437359999999,10.50037937,1.675697356,0.0,0,0,4,0,1.55,0,0,3.1,6600000
2012-10-10,nodata,a,no,no,18.0,8.0,4.8587191575855595,0,0,32.181545624766,-0.3636527225846239,70.11758719466877,2.596354349754572,0.007604018051382556,0.456704279,7.405650764,4.586082038,18.91584437,5.087105994,0.0,0,0,0,0,1.64,0,1,3.1,3810125
2012-10-10,nodata,a,no,no,18.0,16.0,4.8587191575855595,0,0,32.181545624766,-0.3636527225846239,70.11758719466877,2.596354349754572,0.007604018051382556,0.314381737,9.879408986,4.540853936,18.73387841,5.072389416,0.0,0,0,0,0,1.55,0,1,3.1,3573584
2012-10-10,nodata,a,no,no,36.87493207460498,7.0,4.946717099030713,0,0,33.4524049097392,0.008076170990954236,70.11758719466877,3.256887933836376,0.0186037441643264,0.9918239179999999,21.76534329,0.46467934899999996,16.56924959,7.937007628,0.0,0,0,0,0,0.1,0,0,3.1,5311866
2012-10-10,nodata,a,no,yes,35.0,16.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.574535276,12.4119644,1.165004998,8.850613747,3.573869834,14.0,0,0,0,0,7.89,0,1,3.1,3526300
2012-10-10,satisfactory,a,no,no,19.0,10.0,6.600538430006635,2,0,52.0,0.0,43.0,3.0,0.0,0.525126523,7.541285495,1.426607914,10.17397062,1.068500831,0.0,0,0,1,0,11.27,0,0,3.1,1000000
2012-10-10,nodata,a,no,no,31.55484066186358,9.0,4.81805280305386,0,0,31.595758923098675,-0.5349965094671173,70.11758719466877,2.2918896508418656,0.002533831796197493,0.4095295920000001,7.565154655,2.580996903,15.8567978,4.418178278,0.0,0,0,1,0,0.07,0,0,3.1,3670489
2012-10-10,good,a,no,no,77.0,2.0,4.951779300839638,0,0,3.0,0.0,10.0,2.0,0.0,1.6780902830000002,5.268029512,3.262172437,8.900627404,5.273047018,0.0,0,0,0,0,14.02,0,0,3.1,5982900
2012-10-10,poor,a,no,no,45.0,13.0,5.719799685283767,0,0,55.0,0.0,28.0,12.0,0.0,0.09844885099999999,1.538680171,1.839138472,3.3989974010000004,1.548415316,37.67,0,0,2,0,26.04,0,0,3.1,9300000
2012-10-10,nodata,a,no,yes,59.0,12.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,3.1,4566100
2012-10-10,satisfactory,a,no,no,39.0,3.0,7.046940259523705,3,0,50.0,1.0,16.0,9.0,0.0,0.14005115199999998,7.049957517999999,1.2605172409999998,7.665754837000001,0.546808644,0.0,0,0,4,0,7.5,0,0,3.1,5837400
2012-10-10,nodata,a,no,yes,44.0,3.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,3.1,3660300
2012-10-10,poor,a,no,yes,27.0,6.0,6.371136318032166,1,0,28.0,0.0,0.0,3.0,0.0,0.864943145,6.837309335,0.961094633,4.945792795,1.880663331,11.67,0,0,8,0,6.16,0,0,3.1,6590000
2012-10-11,excellent,a,no,no,34.13427892258668,7.0,5.908366702666237,3,10,19.0,4.0,529.0,25.0,0.0,0.18908921399999998,5.1437978730000005,4.081282581,2.180439629,0.182194269,0.0,131844,4,25,0,0.0,26,2,3.1,4763787
2012-10-11,poor,a,no,no,38.0,8.0,6.7312276067070576,3,0,41.0,0.0,16.0,1.0,0.0,0.8810096390000001,1.883848491,0.39028906,9.043753956,0.696917802,2.33,0,0,9,0,33.68,0,0,3.1,8100000
2012-10-11,good,a,no,no,39.0,10.0,7.250187662152059,2,0,208.0,61.0,125.0,49.0,11.0,0.648287133,6.064824672,0.649868938,2.630162602,0.647541838,0.0,0,0,2,0,9.3,0,0,3.1,14000000
2012-10-11,poor,a,no,no,27.0,3.0,5.908366702666237,3,10,19.0,4.0,529.0,25.0,0.0,0.335675282,3.290660532,0.6198875110000001,1.3294327890000002,0.362784964,4.28,131010,0,9,0,14.36,24,1,3.1,10000000
2012-10-11,nodata,a,no,yes,34.45670870517707,4.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,3.1,4506800
2012-10-11,nodata,a,no,no,18.0,2.0,4.8587191575855595,0,0,32.181545624766,-0.3636527225846239,70.11758719466877,2.596354349754572,0.007604018051382556,0.314381737,9.879408986,4.540853936,18.73387841,5.072389416,0.0,0,0,0,0,1.55,0,1,3.1,3488791
2012-10-11,nodata,a,no,no,19.0,11.0,5.247411886480879,3,0,26.0,0.0,33.0,10.0,0.0,0.33798271,6.619711044,1.6283314580000001,1.940459849,0.218742997,0.0,25000,0,2,0,5.58,0,0,3.1,4070000
2012-10-11,poor,a,no,no,19.0,4.0,6.759069716656147,1,0,155.0,0.0,29.0,6.0,0.0,0.094900674,3.608657053,0.573998137,2.028980643,0.65843819,0.0,0,0,5,0,10.64,0,0,3.1,5450000
2012-10-11,good,a,no,no,31.0,8.0,5.86550672735067,0,0,41.0,0.0,23.0,7.0,0.0,0.25826012,4.856715071,2.9548197480000002,2.393574202,0.427493182,0.0,17000,0,5,0,12.5,0,1,3.1,7400000
2012-10-11,nodata,a,no,no,33.65063424870109,11.0,4.946717099030713,0,0,33.4524049097392,0.008076170990954236,70.11758719466877,3.256887933836376,0.0186037441643264,0.9918239179999999,21.76534329,0.46467934899999996,16.56924959,7.937007628,0.0,0,0,0,0,0.1,0,0,3.1,4110024
2012-10-11,nodata,a,no,no,35.0,16.0,4.8587191575855595,0,0,32.181545624766,-0.3636527225846239,70.11758719466877,2.596354349754572,0.007604018051382556,0.456704279,7.405650764,4.586082038,18.91584437,5.087105994,0.0,0,0,0,0,1.64,0,1,3.1,5888000
2012-10-12,satisfactory,a,yes,no,17.0,5.0,5.575864413849988,4,0,17.0,0.0,155.0,58.0,0.0,0.102428916,3.254303862,2.8608009880000003,3.5203285660000003,1.002458186,0.0,0,0,4,0,2.42,1,0,3.1,5000000
2012-10-12,good,a,no,no,45.0,13.0,5.86550672735067,0,0,41.0,0.0,23.0,7.0,0.0,0.307510654,5.5376459,3.071014579,2.4364720280000003,0.964492153,0.0,0,0,4,0,14.48,0,1,3.1,11700000
2012-10-12,poor,a,no,no,22.0,13.0,6.600538430006635,2,0,52.0,0.0,43.0,3.0,0.0,0.49939754399999997,4.92702888,3.3292667989999996,7.5177277270000005,3.12923375,14.36,0,0,0,0,16.48,0,0,3.1,5644478
2012-10-12,good,a,no,no,14.0,2.0,6.12401649972646,2,0,43.0,79.0,126.0,16.0,0.0,0.547056145,3.046998902,1.0701725770000001,5.417070786,1.020339909,0.0,0,0,4,0,12.18,0,0,3.1,2910000
2012-10-12,good,a,no,no,33.166989574815524,17.0,4.951779300839638,0,0,3.0,0.0,10.0,2.0,0.0,1.6780902830000002,5.268029512,3.262172437,8.900627404,5.273047018,0.0,0,0,0,0,14.02,0,0,3.1,4994650
2012-10-12,good,a,no,no,19.0,14.0,5.88381502389295,1,0,4.0,0.0,0.0,4.0,0.0,0.36912746799999996,3.641880809,1.8836185840000002,7.112929856,3.868645721,0.0,0,0,3,0,5.54,0,0,3.1,5700000
2012-10-12,good,a,no,no,29.0,2.0,5.768649932739898,4,0,49.0,0.0,98.0,7.0,0.0,0.223625425,8.431176695,1.153631149,1.163294254,0.89730956,0.0,0,0,5,0,5.89,0,0,3.1,6300000
2012-10-12,nodata,a,no,no,50.578197834696454,9.322709832937095,4.865974980178354,0,0,1.0,0.0,0.0,0.0,0.0,0.021537578999999998,27.08273564,4.2634884280000005,27.26804754,12.39671278,2.91,0,0,0,0,4.29,0,0,3.1,7434966
2012-10-12,nodata,a,no,no,34.13427892258668,17.0,4.81805280305386,0,0,31.595758923098675,-0.5349965094671173,70.11758719466877,2.2918896508418656,0.002533831796197493,0.505130451,7.405252235,2.678892985,15.72887586,4.535833714,0.0,0,0,1,0,0.19,0,0,3.1,4503212
2012-10-12,nodata,a,no,no,47.19268511749739,9.316137403198068,4.865974980178354,0,0,1.0,0.0,0.0,0.0,0.0,0.153745303,26.67786199,4.129994958999999,27.0878684,12.46990825,3.23,0,0,0,0,4.24,0,0,3.1,6457416
2012-10-13,good,a,no,no,14.0,2.0,6.12401649972646,2,0,43.0,79.0,126.0,16.0,0.0,0.547056145,3.046998902,1.0701725770000001,5.417070786,1.020339909,0.0,0,0,4,0,12.18,0,0,3.1,2910000
2012-10-13,good,a,no,no,41.066519248280024,8.0,6.316717648586218,6,0,85.0,3.0,356.0,13.0,0.0,0.132135941,6.137318877999999,4.213630791,0.556847737,0.6407469929999999,0.06,0,0,6,0,24.05,0,0,3.1,18506880
2012-10-13,poor,a,no,no,18.0,4.0,5.292128002459721,0,0,24.0,0.0,147.0,2.0,0.0,1.067290855,3.001429565,0.9824528579999999,4.716959268,0.48488899799999996,29.66,159000,0,7,0,53.65,0,0,3.1,1000000
2012-10-13,satisfactory,a,no,no,17.0,9.0,6.181303750197464,0,0,81.0,4.0,66.0,24.0,0.0,0.259473167,2.596025688,3.1002839939999998,2.587432573,1.130907375,0.0,0,0,2,0,16.73,1,2,3.1,8682800
2012-10-13,good,a,no,no,33.32820446611071,17.0,4.951779300839638,0,0,3.0,0.0,10.0,2.0,0.0,1.6780902830000002,5.268029512,3.262172437,8.900627404,5.273047018,0.0,0,0,0,0,14.02,0,0,3.1,4994650
2012-10-13,nodata,a,no,no,33.65063424870109,9.0,4.946717099030713,0,0,33.4524049097392,0.008076170990954236,70.11758719466877,3.256887933836376,0.0186037441643264,0.9918239179999999,21.76534329,0.46467934899999996,16.56924959,7.937007628,0.0,0,0,0,0,0.1,0,0,3.1,4110024
2012-10-13,poor,a,no,no,21.0,2.0,6.196743465714687,4,0,101.0,0.0,216.0,11.0,0.0,0.027018781000000002,2.126828719,2.457348098,1.606202678,0.95575898,0.0,0,0,0,0,22.64,0,1,3.1,5400000
2012-10-14,excellent,a,no,yes,28.0,2.0,6.867991425578192,3,0,58.0,0.0,209.0,4.0,0.0,0.35484731399999997,2.428579655,3.58728177,0.7244860909999999,0.335438405,2.48,3752,0,1,0,10.65,0,0,3.1,5950000
2012-10-14,nodata,a,no,no,30.0,10.0,4.8587191575855595,0,0,32.181545624766,-0.3636527225846239,70.11758719466877,2.596354349754572,0.007604018051382556,0.456704279,7.405650764,4.586082038,18.91584437,5.087105994,0.0,0,0,0,0,1.64,0,1,3.1,5082880
2012-10-15,nodata,a,no,no,60.0,9.0,5.049901645902642,0,0,0.0,0.0,0.0,0.0,0.0,0.183506282,11.93551068,0.47862310799999996,10.79661863,0.980816915,14.29,0,0,1,0,12.07,0,0,3.1,4944510
2012-10-15,poor,a,no,no,28.0,1.0,6.797204970283387,3,0,111.0,0.0,254.0,3.0,0.0,0.646233015,5.336413229,0.83503056,4.908434174,1.203552445,0.0,0,0,2,0,10.38,0,0,3.1,5800000
2012-10-15,nodata,a,no,no,15.0,5.0,5.371688940889999,0,0,23.0,0.0,10.0,16.0,0.0,0.352759539,6.493446017999999,1.191245155,2.666433773,0.549422775,0.0,0,0,2,0,12.99,0,0,3.1,1000000
2012-10-15,nodata,a,no,yes,30.909981096682802,3.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.193456792,13.78073735,1.4440976630000002,10.98708369,4.267267288,1.51,0,0,0,0,8.0,0,1,3.1,3317600
2012-10-15,nodata,a,no,yes,30.426336422797217,15.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.574535276,12.4119644,1.165004998,8.850613747,3.573869834,14.0,0,0,0,0,7.89,0,1,3.1,3398250
2012-10-15,good,a,no,no,75.0,10.0,6.491026130873549,1,0,9.0,12.0,124.0,50.0,0.0,0.55797958,3.53296847,1.74485586,9.825594514,0.0,0.0,11000,0,10,0,7.03,1,0,3.1,10708100
2012-10-15,nodata,a,no,no,45.0,6.0,5.667827746712133,2,0,8.0,11.0,65.0,9.0,1.0,0.057741244000000004,2.923519396,5.460830906,4.280309411,1.278049867,9.4,0,0,3,0,9.1,0,0,3.1,8800000
2012-10-15,nodata,a,no,no,55.0,15.0,4.8587191575855595,0,0,32.181545624766,-0.3636527225846239,70.11758719466877,2.596354349754572,0.007604018051382556,0.456704279,7.405650764,4.586082038,18.91584437,5.087105994,0.0,0,0,0,0,1.64,0,1,3.1,4928820
2012-10-15,poor,a,no,no,32.0,5.0,6.153799120368969,3,0,73.0,0.0,121.0,7.0,0.0,0.296637534,3.379041258,3.492669844,2.194745088,0.097018566,0.0,40500,0,3,0,5.4,0,0,3.1,6750000
2012-10-15,nodata,a,no,yes,37.35857674849056,11.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,3.1,5852000
2012-10-15,good,a,no,no,33.166989574815524,14.0,4.951779300839638,0,0,3.0,0.0,10.0,2.0,0.0,0.017572412,3.050726605,1.905125046,8.837248169,4.778766451,5.76,0,0,0,0,26.61,0,0,3.1,4994650
2012-10-15,excellent,a,no,no,15.0,1.0,6.0299439161105965,0,0,53.0,0.0,114.0,5.0,0.0,0.240866763,3.239666618,3.855258463,2.002962038,1.501958635,0.0,0,0,0,0,24.66,0,0,3.1,4900000
2012-10-16,poor,a,no,no,19.0,7.4736351062929725,6.298493722074088,0,0,24.0,0.0,0.0,3.0,0.0,0.5896981379999999,5.427210381,0.685073377,5.107068342,1.075271996,0.0,0,0,13,0,18.02,0,1,3.1,6300000
2012-10-16,nodata,a,no,yes,32.68334490092994,11.0,4.890273548861195,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,3.1,3936450
